anime_id,name,genre,type,episodes,rating,members
26163,ganbare lulu lolo 2nd season,"Kids, Slice of Life",TV,26,4.56,111
31753,ganbare lulu lolo rd season,"Kids, Slice of Life",TV,10,6.29,114
8897,ganbare marine kid,"Action, Adventure, Kids, Sci-Fi",TV,13,5.65,139
9886,ganbare moudouken serve,Slice of Life,Special,1,5.8,92
16908,ganbare odenkun,Comedy,TV,102,5.83,97
10995,ganbare nattousan,Comedy,TV,4,5.75,84
32835,ganbare tabuchikun,"Comedy, Sports",Movie,1,6.0,51
33325,ganbare tabuchikun aa tsuppari jinsei,"Comedy, Sports",Movie,1,5.78,48
18377,ganbare tabuchikun gekitou pennant race,"Comedy, Sports",Movie,1,5.33,81
31237,ganbarebu next,"Comedy, Sports",TV,6,5.36,70
18319,gancheopjamneun ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1,4.78,71
29503,gararin to gororin,"Kids, Music",Special,1,3.38,52
30362,garon,Sci-Fi,Movie,1,6.8,187
20243,gatapishi,"Comedy, Slice of Life",TV,199,7.07,102
12451,gattai robot atranger,Mecha,OVA,1,4.77,115
24071,gdgd fairies movie tte iu eiga wa dou kana,"Comedy, Fantasy",Movie,1,6.71,293
21525,geba geba shou time,Comedy,OVA,1,5.0,50
8155,gegege no kitarou gekitotsu ijigen youkai no daihanran,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.66,214
8158,gegege no kitarou jigokuhen,"Adventure, Comedy, Fantasy, Horror, Supernatural",TV,7,6.23,205
8493,gegege no kitarou kitarou no yuurei densha,"Adventure, Demons, Super Power, Supernatural",Movie,1,5.91,206
24677,gegege no kitarou kitarou tanjouhen,Supernatural,Special,1,5.13,103
8156,gegege no kitarou obake nighter,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",Movie,1,6.56,202
8154,gegege no kitarou saikyou youkai gundan nippon jouriku,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.53,221
8153,gegege no kitarou youkai daisensou,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.38,200
28103,gegege no kitarou youkai japan rally d,"Adventure, Cars, Fantasy, Supernatural",Movie,1,4.3,107
18527,gekikara gag gekijou tabasco shower,"Comedy, Ecchi",OVA,2,4.83,82
20115,gekisou rubenkaiser,"Cars, Shounen, Sports",TV,17,7.17,107
33823,genbaku dome monogatari,"Drama, Historical",OVA,1,7.0,21
4470,gene diver,"Action, Adventure, Shounen",TV,56,6.3,182
29665,genei toshi,Dementia,Movie,1,4.13,98
8233,genji,"Historical, Magic, Romance",OVA,2,6.38,383
30061,genki bakuhatsu ganbaruger hyakka,"Action, Mecha, Shounen",OVA,1,6.14,70
25609,genki genki nontan,"Kids, Music",TV,15,6.17,56
25611,genki genki nontan 24,"Kids, Music",TV,10,6.0,53
25615,genki genki nontan 26,"Kids, Music",TV,10,6.0,53
25617,genki genki nontan deka deka arigatou,"Kids, Music",OVA,1,6.75,46
25619,genki genki nontan spoon tan tan tan,"Kids, Music",OVA,1,6.0,48
25613,genki genki nontan utaou christmas,"Kids, Music",OVA,1,6.0,48
10540,genki ekodachan,Comedy,TV,22,5.5,189
27921,genkichi jiisan to kogitsune,"Drama, Kids",OVA,1,6.6,54
23265,genroku koi moyou sankichi to osayo,"Adventure, Romance",Movie,1,4.93,108
2691,gensei shugoshin phyoro ikka,"Adventure, Fantasy",Movie,1,6.0,150
25363,gensei shugoshin phyoro ikka ova,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81
30042,georieui mubeopja,"Action, Martial Arts",Movie,1,5.53,179
9351,geunyeoneun yeppeotda,"Comedy, Drama, Romance",Movie,1,6.65,141
10882,ghost messenger,"Action, Fantasy",OVA,6,6.91,960
30278,ghost messenger movie,"Action, Fantasy",Movie,1,5.67,229
19501,giga tribe,"Comedy, Parody, Shounen, Super Power",TV,39,5.5,106
26283,gin no rousokutate,"Drama, Kids",OVA,1,4.36,104
9391,ginga hyouryuu vifam 1,"Action, Adventure, Mecha, Sci-Fi",TV,26,6.54,207
9388,ginga hyouryuu vifam atsumatta 1nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.07,123
14067,ginga hyouryuu vifam chicago super police 1,"Action, Comedy, Parody, Police",Special,1,6.0,126
9387,ginga hyouryuu vifam kachua kara no tayori,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.0,123
33025,ginga kikoutai majestic prince movie kakusei no idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7.0,1849
31385,ginga shounen tai,"Action, Adventure, Kids, Space",TV,92,6.38,79
30481,ginga tetsudou  for planetarium,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.8,231
30483,ginga tetsudou  akai hoshi betelgeuze  inochi no kagayaki,"Adventure, Drama, Sci-Fi, Space",Movie,1,6.53,206
27651,ginga tetsudou  niji no michishirube,"Drama, Sci-Fi",Movie,1,6.62,187
29716,ginga tetsudou  shounen no tabidachi to wakare,"Adventure, Drama, Sci-Fi, Space",Special,1,6.22,175
23661,glass no chikyuu wo sukue unico tokubetsuhen,"Fantasy, Kids",Movie,1,6.61,148
27621,glass no kamen desu ga to z,"Comedy, Parody",TV,14,6.02,273
33501,go go smile anime,"Comedy, Music",Special,6,4.71,43
23245,go go toraemon,"Comedy, Sports",OVA,1,4.7,57
29497,go go vejitan,"Kids, Sci-Fi, Space",Special,1,5.33,39
23107,gogo tamagotchi,"Comedy, Fantasy, Kids",TV,50,7.17,198
29918,gohiki no kozarutachi,Demons,Movie,1,3.88,78
20703,goannai shimasu another world e,Slice of Life,OVA,1,6.08,84
31692,gogulyeoui jeolmeun musadeul,Historical,TV,Unknown,4.75,35
22669,gohan kaijuu pap,"Action, Comedy, Kids",TV,Unknown,4.25,104
26267,goisensei to tarou,"Drama, Kids, School",OVA,1,6.0,59
23815,gokuu no daibouken pilot,"Comedy, Fantasy",Special,1,5.22,85
7177,gokyoudai monogatari,Comedy,TV,32,6.5,181
16778,gold pencil and alien boy,"Adventure, Kids, Space",Movie,1,3.56,73
29924,gomanhiki,Kids,Movie,100,7.0,56
26105,gomen ne miichan,"Drama, Kids",OVA,1,7.5,47
30410,gon 2nd season,"Action, Adventure, Kids",TV,26,5.92,141
9535,gongitsune,Adventure,Movie,1,7.22,312
16780,gongnyong baengmannyeon ttori,"Action, Adventure, Shounen",Movie,1,4.0,76
31699,good morning doronjo,"Comedy, Parody",TV,225,6.0,135
24093,gorillaman,"Comedy, School, Seinen",OVA,2,6.4,88
7781,gothicmade hana no utame,"Mecha, Romance, Sci-Fi",Movie,1,5.93,2306
5477,gozonji gekkou kamenkun,"Comedy, Parody, Sci-Fi",TV,25,7.0,178
27521,grap amp rodeo,"Comedy, Music",TV,61,5.6,163
33290,grap amp rodeo 2nd season,"Comedy, Music",TV,Unknown,3.92,157
32834,grap amp rodeo band wo p,"Comedy, Music",Special,1,3.11,68
30602,great hunt,"Comedy, Music",TV,6,4.75,73
5934,greed,"Adventure, Fantasy",OVA,1,5.51,183
16027,greek roman sinhwa olympus guardian,"Adventure, Fantasy, Historical",TV,39,6.57,275
9501,greek roman sinhwa olympus guardian movie,"Adventure, Fantasy, Historical",Movie,1,6.0,198
19457,green saver,"Adventure, Kids",TV,26,5.43,77
31263,grim,Dementia,Movie,1,4.32,121
19751,gugu ganmo movie,Comedy,Movie,1,5.58,69
11995,guilstein,"Action, Horror, Sci-Fi",Movie,1,5.33,286
28347,guitar shoujo,Slice of Life,Special,1,4.54,134
10270,gundou musashi recap,"Adventure, Fantasy, Samurai",Special,1,4.62,227
18521,gunbare game tengoku 2 the movie,"Action, Adventure, Comedy",OVA,1,5.09,88
8195,guru guru town hanamarukun,Kids,TV,101,6.53,157
26089,gutchonpa omoshiro hanashi,Kids,TV,5,6.67,44
30979,hachikadzukihime,"Drama, Fantasy, Historical, Kids",OVA,1,7.0,34
30046,hadashi neko,"Adventure, Comedy",Special,1,4.79,96
16752,haedori daemoheom,"Adventure, Drama, Military",Movie,1,5.1,65
26289,hage,"Drama, Kids, School",OVA,1,6.43,64
8500,haguregumo,"Comedy, Historical, Seinen",Movie,1,6.71,221
26295,haha uzura,"Drama, Kids",OVA,1,8.5,44
33474,haha wo tazunete sanzenri movie,"Adventure, Drama, Historical, Slice of Life",Movie,1,6.81,105
23585,haha wo tazunete sanzenri specials,"Adventure, Drama, Slice of Life",Special,2,6.14,138
8764,hajime ningen gon,"Comedy, Historical",TV,39,6.46,129
8763,hajime ningen gyatoruz,"Comedy, Historical",TV,77,6.47,170
10246,hajimete no christmas,Kids,Special,1,6.3,89
33335,hajimete no eigo nippon mukashibanashi,"Fantasy, Kids",OVA,18,8.17,93
33349,hajimete no eigo sekai meisaku douwa,"Fantasy, Kids",OVA,18,5.33,33
18937,hakken taiken daisuki shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.85,120
31255,hakusai anime special,"Comedy, School",Special,1,4.75,67
11673,hal no fue,"Adventure, Kids",Movie,1,6.44,202
29507,hamster sam,"Kids, Music",TV,4,6.0,42
19463,hamuko mairu,"Adventure, Comedy",OVA,1,4.6,56
25095,hana ichi monme,"Adventure, Kids",OVA,3,7.25,44
17223,hana no asukagumi 2 lonely cats battle royale,"Adventure, Drama, Shoujo",OVA,1,5.3,112
20239,hana no kakarichou,"Comedy, Seinen, Slice of Life",TV,25,6.5,71
9862,hana no mahoutsukai mary bell phoenix no kagi,"Adventure, Fantasy, Magic, Shoujo",Movie,1,5.51,213
23709,hana to shounen,Fantasy,OVA,1,7.25,55
8336,hanakappa,"Comedy, Kids",TV,Unknown,5.42,185
17263,hanakappa movie hanasake pakkaan chou no kuni no daibouken,"Comedy, Kids",Movie,1,6.2,92
30927,hanakappa no koutsuu anzen cake wo momomete migi hidari migi,"Drama, Fantasy, Kids",OVA,1,4.67,35
26341,hanamaru koutsuu anzen,"Drama, Kids",OVA,1,6.17,56
30086,hanasaka jiisan,"Comedy, Drama",Movie,1,4.26,105
9811,hanasaka tenshi tentenkun,"Comedy, Fantasy",TV,43,6.75,109
23651,hanawa hekonai kappa matsuri,"Comedy, Kids",Movie,1,6.6,72
29271,hangyodon no 72 doctor sunday arawaru no maki,"Kids, Parody",OVA,1,7.0,51
22563,hangyodon no hadaka no ousama,"Fantasy, Kids",OVA,1,5.91,86
29273,hangyodon no parallel daisakusen hana no oedo wa oosawagi,"Historical, Kids",OVA,1,5.7,58
29267,hangyodon no parallel daisakusen kyouryuu oukoku wa oosawagi,"Kids, Sci-Fi",OVA,1,5.55,45
29269,hangyodon no parallel daisakusen mirai sekai wa oosawagi,"Kids, Sci-Fi",OVA,1,5.67,50
28575,hanshin awaji daishinsai ni manabu boku wa ano hi wo wasurenai,"Drama, Historical, Kids",OVA,1,7.0,44
12643,happening star ☆,"Comedy, Sci-Fi",OVA,1,5.25,74
30411,happy jozy,Comedy,TV,Unknown,5.38,211
11545,happyakuyachou hyouri kewaishi,"Drama, Historical",TV,16,5.68,200
15913,happy☆lucky bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117
28759,harbor tale,"Adventure, Fantasy",Movie,1,7.67,65
24877,hare tokidoki buta,"Comedy, Kids",Movie,1,4.7,67
17667,harisu no kaze,"Comedy, School",TV,70,6.44,98
9807,harley spiny,Kids,TV,140,6.06,93
31583,haruko no bouken,Dementia,Movie,1,3.9,129
29499,hasu no yousei bonyo bonyo,"Fantasy, Kids",Special,1,7.0,41
3251,hatara kids mai ham gumi,"Action, Kids",TV,50,5.54,190
10539,hato no oyomesan,Comedy,TV,22,3.62,168
26141,hato yo hiroshima no sora wo,"Historical, Kids",OVA,1,8.5,71
10603,hayabusa back to the earth,Historical,Movie,1,5.8,125
10602,hayabusa back to the earth  kikan,Historical,Movie,1,4.3,119
10623,hayan maeum baeggu,Adventure,TV,13,7.06,359
5930,hayou no ken shikkoku no mashou,"Fantasy, Shoujo, Supernatural",OVA,2,5.79,182
23015,hazedon,"Adventure, Comedy, Kids",TV,26,5.8,61
27693,heart cocktail,"Romance, Seinen",TV,77,6.36,150
21121,heart cocktail again,"Romance, Seinen",OVA,1,6.38,79
10964,heavy,"Action, Drama, Sports",Movie,1,6.2,140
33562,heibai wushang,"Action, Comedy, Supernatural",TV,12,7.6,216
28749,heijoukyou yasukerashi miyako,Historical,Movie,1,7.0,99
2750,heisei inu monogatari bow movie,"Adventure, Comedy",Movie,1,6.57,140
24257,heisei no cinderella kikosama monogatari,"Historical, Romance",Special,1,5.06,86
19961,heisei tensai bakabon,"Comedy, Slice of Life",TV,46,6.77,156
24465,helitako puuchan,"Comedy, Kids",TV,42,6.86,61
18587,hello kitty no alps no shoujo heidi ii klara to no deai,Kids,OVA,1,6.04,155
30264,hello kitty no cinderella ova,"Fantasy, Kids",OVA,1,5.83,99
22455,hello kitty no circus ga yatte kita,"Fantasy, Kids",OVA,1,6.51,113
22457,hello kitty no fushigi na mizuumi,"Fantasy, Kids",OVA,1,6.35,90
29535,hello kitty no hajimete no christmas cake,Kids,OVA,1,6.17,65
18085,hello kitty no hakuchou no ouji,"Fantasy, Kids",OVA,1,6.26,143
22489,hello kitty no hansel to gretel,"Fantasy, Kids",OVA,1,5.76,117
18031,hello kitty no happy kasou taikai,Kids,OVA,1,6.43,110
22481,hello kitty no kieta santasan no boushi,"Fantasy, Kids",OVA,1,6.55,103
18823,hello kitty no kieta santasan no okurimono,Kids,OVA,1,5.59,110
18083,hello kitty no kurumi wari ningyou,"Fantasy, Kids",OVA,1,6.06,126
17953,hello kitty no london ni orita uchuujin,Kids,OVA,1,6.3,104
22479,hello kitty no mahou no ringo,"Fantasy, Kids",OVA,1,6.81,101
22487,hello kitty no match uri shoujo,"Fantasy, Kids",OVA,1,6.91,134
18589,hello kitty no minna no mori wo mamore,Kids,OVA,1,6.61,111
29539,hello kitty no minna no tanoshii natsuyasumi,"Fantasy, Kids",OVA,1,6.8,60
22447,hello kitty no momotarou,"Fantasy, Kids",OVA,1,5.93,106
22449,hello kitty no nagagutsu wo naita neko,"Fantasy, Kids",OVA,1,6.04,102
17955,hello kitty no nemureru mori no bijo,"Fantasy, Kids",OVA,1,6.64,159
29537,hello kitty no okaze wo hiita santasan,"Fantasy, Kids",OVA,1,6.57,59
22491,hello kitty no ousama no mimi wa roba no mimi,"Fantasy, Kids",OVA,1,6.0,103
32622,hello kitty no oyayubihime,"Adventure, Fantasy, Kids",Movie,1,5.14,41
17481,hello kitty no oyayubihime ova,"Fantasy, Kids",OVA,1,5.83,140
17957,hello kitty no papa nante daikirai,"Kids, Slice of Life",OVA,1,6.63,124
22483,hello kitty no sanbiki no kobuta,"Fantasy, Kids",OVA,1,6.33,95
29541,hello kitty no santasan ga futari ita,"Fantasy, Music",OVA,1,6.6,57
18829,hello kitty no shiawase no aoi hotaru,Kids,OVA,1,6.0,100
18825,hello kitty no shiawase no tulip,Kids,Special,1,6.14,109
17951,hello kitty no shirayukihime,"Fantasy, Kids",OVA,1,6.31,152
30263,hello kitty no shirayukihime ova,"Fantasy, Kids",OVA,1,6.27,99
22459,hello kitty no shoukoujo,"Fantasy, Kids",OVA,1,6.47,94
9770,hello kitty no stump village,"Fantasy, Kids",TV,26,5.67,210
18029,hello kitty no suteki na kyoudai,"Fantasy, Kids",OVA,1,6.94,123
22477,hello kitty no tomatta big ben,"Fantasy, Kids",OVA,1,6.67,102
22445,hello kitty no yappari mama ga suki,"Fantasy, Kids",OVA,1,6.64,96
22485,hello kitty no yuki no joou,"Fantasy, Kids",OVA,1,6.18,113
22461,hello kitty no yume dorobou,"Fantasy, Kids",OVA,1,6.05,99
22495,hello kitty no yume no oshiro no oujisama,"Fantasy, Kids",OVA,1,6.21,90
18033,hello kitty no yuubinyasan arigatou,"Fantasy, Kids",OVA,1,6.23,109
25871,hello kitty to issho,"Comedy, Kids, Slice of Life",OVA,16,6.04,100
30064,hello kitty to miyou aesop monogatari,"Fantasy, Kids",OVA,4,5.25,65
18827,hello kitty mahou no mori no ohimesama,"Fantasy, Kids, Magic",Movie,1,6.36,141
11521,hello kitty ringo no mori no fantasy,"Comedy, Fantasy, Kids",TV,13,5.84,201
22439,hello kitty ringo no mori no mystery,"Comedy, Kids, Mystery",TV,13,5.94,110
22441,hello kitty ringo no mori to parallel town,"Comedy, Fantasy, Kids",TV,27,6.38,115
31585,henkei sakuhin dai 2ban,Dementia,Movie,1,2.69,92
28353,henteko na volunteer,"Drama, Slice of Life",OVA,1,8.33,44
16552,heonggeuli beseuteu 5,Sports,Movie,1,4.5,81
30512,hero company,"Comedy, Seinen",OVA,2,5.21,519
11203,hero herokun,"Adventure, Comedy, Game, Kids",TV,104,6.33,101
18273,heungnyongwanggwa bihodongja,"Action, Adventure, Martial Arts, Shounen",Movie,1,3.8,98
15479,hey yo yorang,"Adventure, Comedy, Fantasy, Kids, Magic",TV,26,6.32,144
28563,hi asobi wa kaji no moto kenta to nyanta no hi no youjin,"Drama, Kids",OVA,1,8.4,49
23659,hi no tori hagoromohen,Drama,Movie,1,6.42,139
23675,hi no tori kizunahen,"Fantasy, Kids",Special,1,7.56,138
32645,hi no tori reimeihen,"Adventure, Drama, Fantasy, Historical",Movie,1,7.44,68
26111,hibike wadaiko,"Drama, Kids",OVA,1,6.78,307
26099,hidamari no ie,"Drama, Kids",OVA,1,7.0,65
2694,hidamari no ki,"Drama, Historical",TV,25,6.27,608
8967,hidari no oclock,Drama,OVA,2,6.59,124
24089,high school jingi,"Action, Comedy, Seinen",OVA,1,5.0,84
9882,high school mystery gakuen nanafushigi,"Horror, Mystery",TV,41,7.14,344
32943,hikari kariya wo tsunagu monogatari,Sports,Special,1,5.52,171
31235,hikawa maru monogatari,"Drama, Historical",Movie,1,7.3,259
22327,himalaya no hikari no oukoku,"Adventure, Fantasy",OVA,1,6.63,71
26217,himawari no you ni,"Drama, Kids",OVA,1,7.0,81
7175,himitsukessha taka no tsume countdown,"Comedy, Parody, Super Power",TV,12,6.17,179
30470,himitsukessha taka no tsume do,"Comedy, Parody, Super Power",TV,Unknown,6.2,96
22821,himitsukessha taka no tsume ex,"Comedy, Parody, Super Power",TV,38,6.7,105
13207,himitsukessha taka no tsume gaiden mukashi no yoshidakun,"Comedy, Historical, Parody",TV,9,5.37,126
18241,himitsukessha taka no tsume max,"Comedy, Parody, Super Power",TV,38,7.0,112
13431,himitsukessha taka no tsume neo,"Comedy, Parody, Super Power",TV,38,6.62,151
8355,himitsukessha taka no tsume the movie 1 soutou wa nido shinu,"Comedy, Parody, Super Power",Movie,1,5.47,118
8356,himitsukessha taka no tsume the movie 2 watashi wo aishita kuro oolongcha,"Comedy, Parody, Super Power",Movie,1,5.06,114
8357,himitsukessha taka no tsume the movie  httptakanotsumejp wa eien ni,"Comedy, Parody, Super Power",Movie,1,5.27,122
30753,himitsukessha taka no tsume the movie 4 kaspersky wo motsu otoko,"Comedy, Parody",OVA,1,6.4,54
13499,himitsukessha taka no tsume the planetarium burabura black hole no nazo,"Adventure, Comedy, Parody, Space",Special,1,4.33,82
30752,himitsukesshatakanotsumejp specials,"Comedy, Parody",Special,2,6.0,47
17405,hino hideshi toukaidou yotsuya kaidan,Horror,OVA,1,6.17,213
22985,hipirakun special,"Comedy, Fantasy, Kids, Supernatural, Vampire",Special,1,4.78,178
23303,hiroshima e no tabi,"Drama, Historical, Slice of Life",OVA,1,5.75,64
7967,hiroshima ni ichiban densha ga hashitta,"Drama, Historical",Movie,1,7.07,282
23125,histoire detty,"Kids, Slice of Life",Movie,1,6.5,68
30072,hito no kita tooku nagai michi,Historical,Movie,1,4.92,78
34115,hitori de nayamanaide issho ni kangaeyou,Drama,Movie,1,4.22,29
27375,hitoribotchi,Drama,Movie,1,6.0,60
26323,hitotsu no hana,"Drama, Historical, Kids",OVA,1,6.5,49
21549,hitotsuboshike no ultra baasan,"Comedy, Slice of Life",TV,13,4.88,85
10509,hoero bun bun movie,Kids,Movie,1,6.28,120
16828,hokseong robot sseondeo a,"Action, Mecha, Shounen",Movie,1,3.5,83
29587,home my home,Kids,Movie,1,4.13,106
30134,hong gil dong 284,"Action, Adventure",Movie,1,5.0,55
16556,hong kildong,"Adventure, Fantasy, Historical",Movie,1,5.08,81
6150,hong xing xiao yong shi,"Historical, Kids, Slice of Life",Movie,1,6.13,145
28263,honto ni atta gakkou kaidan,"Kids, Mystery, School, Supernatural",OVA,1,6.14,82
18309,hopiwa chadolbawi,"Action, Adventure, Historical, Shounen",Movie,1,4.85,76
5927,hoshi neko fullhouse,"Comedy, Romance, Sci-Fi",OVA,4,6.18,178
11213,hoshi no ko poron,Sci-Fi,TV,260,6.76,117
23909,hoshi no yuuenchi,"Adventure, Kids, Sci-Fi",OVA,1,5.17,73
8191,hoshi shinichi short short,"Comedy, Sci-Fi",TV,26,6.07,160
8192,hoshi shinichi short short special,"Comedy, Sci-Fi",Special,1,6.0,106
19073,hoshigari hime no bouken,"Fantasy, Kids",OVA,1,5.64,60
18747,hotaru kagayaku,"Drama, Kids",OVA,1,5.9,70
30981,hotaru no mau machi de,"Drama, Kids",OVA,1,6.17,43
30268,huang feihong yong chuang tianxia,"Action, Martial Arts, Shounen",Movie,1,5.17,39
19957,huckleberry no bouken movie,"Adventure, Drama, Historical",Movie,1,5.93,111
3414,hula kappa,Comedy,TV,78,6.09,168
9950,hulu xiongdi,"Action, Super Power",TV,13,7.4,170
16776,hurdle,Drama,Movie,1,5.14,109
19681,hustle punch,"Comedy, Fantasy, Kids",TV,26,6.63,157
16824,hwanggeumui pal,"Shounen, Sports",Movie,1,4.17,68
16808,hwanggeum cheolin,"Action, Adventure, Demons, Kids, Super Power",Movie,1,4.81,89
16560,hwanggeum nalgae 12,"Action, Mecha, Sci-Fi",Movie,1,4.52,99
25091,hyakubanme no saru,"Historical, Kids",Movie,1,6.83,57
19071,hyakumannen attara dousuru,Kids,OVA,1,5.0,61
10238,hybrid deka,Comedy,Movie,1,5.0,94
22887,hyokkori hyoutan shima,"Adventure, Kids",Movie,1,6.4,59
9781,hyouga senshi gaislugger,"Action, Mecha, Sci-Fi",TV,20,6.37,155
29671,hyoutan,Psychological,Movie,1,4.74,88
16007,hyoutan suzume,Fantasy,Movie,1,5.0,136
9902,hyper ert,Kids,TV,20,6.0,73
28485,ichiban chikaku ni,"Drama, Slice of Life",OVA,1,6.0,45
6060,ichigatsu ni wa christmas,Romance,OVA,1,5.93,247
9518,ichigo ichie kimi no kotoba,Comedy,TV,13,6.9,274
3164,ichigo ichie koibana tomobana,Comedy,TV,13,7.1,260
26309,ichimai no etegami,"Drama, Kids",OVA,1,5.0,56
27853,ichinen ikkumi,"Kids, School",OVA,1,6.33,45
31135,idea ga tsukamaranai,Dementia,Movie,1,4.0,57
30938,ijime juuyonsai no message,Drama,OVA,1,5.5,38
28483,ijime wa zettai warui,"Drama, School, Slice of Life",OVA,1,7.67,46
26329,ijimekko ookami to nanachan,"Drama, Kids",OVA,1,8.0,66
20079,ijiwaru baasan,"Comedy, Slice of Life",TV,39,7.33,87
20081,ijiwaru baasan 16,"Comedy, Slice of Life",TV,46,5.75,75
29651,ikedaya soudou,"Drama, Historical, Samurai",Movie,1,3.85,81
21053,ikemen kyuugotai nurse angels,Comedy,TV,10,5.44,95
19965,ikinari dagon,"Adventure, Fantasy",TV,12,5.63,72
29814,ikiteirutte subarashii,Kids,Movie,1,4.42,78
26227,ikitemasu 15sai,"Drama, Kids",OVA,1,6.33,53
19947,ikkyuusan 178,"Action, School, Sports",TV,26,7.23,167
21467,ikkyuusan to yancha hime,"Comedy, Historical, Kids",Movie,1,6.31,89
21475,ikkyuusan haru da yancha hime,"Comedy, Historical, Kids",Movie,1,6.86,73
23575,ikkyuusan ooabare yanchahime,"Comedy, Historical, Kids",Special,1,5.9,71
24577,imokawa mukuzo chuugaeri no maki,Comedy,Movie,1,6.17,79
29926,inaka nezumi to machi nezumi,Kids,Movie,1,4.28,89
8786,inakappe taishou,"Comedy, Sports",TV,104,6.8,184
26299,inamuranohi,"Drama, Historical, Kids",OVA,1,8.0,47
28235,indie anibox selma danbaekjil coffee,"Comedy, Drama, Romance, Samurai, Sci-Fi",Movie,1,7.22,109
32227,inemuri buuchan,Kids,Movie,1,4.11,53
16259,inferious wakusei senshi gaiden condition green,"Action, Sci-Fi",OVA,6,6.08,116
